# wavelength flux variance
3743.0382108256763 278.67005894992815 22503.583334470288
3743.078306305992 533.5267755274444 21653.85830937175
3743.118402215818 554.1890861508529 20553.000565365724
3743.158498555152 392.50518059151955 20462.624260527737
3743.1985953239923 181.89093072142776 21185.90291775594
3743.238692522356 117.56300372411982 22220.212006467893
3743.2787901502347 330.9795953964702 26061.37758310573
3743.3188882076465 365.5810842954653 25117.454579979225
3743.3589866945895 297.70767365953003 23195.24711807456
3743.3990856110613 226.64061058631637 23894.52686355867
3743.43918495708 301.03447059545664 22222.41873541124
3743.4792847326435 225.7326231075485 22354.980853605524
3743.5193849377497 227.320037488955 24233.08863864611
3743.5594855724166 291.58309743269194 25094.056344840923
3743.599586636635 291.10786751650255 24776.662050051313
3743.6396881304236 328.1353724470437 23058.924878918097
3743.6797900537804 261.10650208724394 25489.565917065043
3743.7198924067025 450.12279798631874 25153.445105765164
3743.759995189208 137.6388295809523 22491.661747948314
3743.800098401289 365.274085402497 26129.552735058725
3743.840202042962 31.634168123903834 25409.12880902267
3743.8803061142266 98.52185621956751 21366.90828063292
3743.9204106150796 428.4252547892364 21975.707139702095
3743.9605155455397 402.5836150561515 21486.967297614025
3744.0006209056037 454.77541730647926 19272.48205574786
3744.0407266952707 234.319013812769 23577.350115558827
3744.0808329145584 325.51116959586614 27384.013507735497
3744.1209395634573 782.6505312382956 20250.157529515865
3744.161046641986 873.1702588577161 24190.584595510107
3744.2011541501424 318.53225228733936 23768.070101547473
3744.2412620879245 515.1984722116131 24385.68937638721
3744.28137045535 354.1458898371657 24128.218654067943
3744.3214792524104 512.3670355884893 20481.455656194237
3744.361588479123 522.4126593033814 22275.03086908598
3744.4016981354866 278.9639164877879 20380.697059360926
3744.441808221499 271.8886045213538 23993.839884374174
3744.4819187371772 556.5376542139037 22812.183727164982
3744.5220296825205 385.8242302925103 20024.22861071116
3744.562141057526 297.78832793256487 19650.402685922923
3744.6022528622116 301.50998292399004 19986.361165126546
3744.6423650965685 133.91598248818335 22157.242233354613
3744.6824777606153 217.34857230610027 19431.547037139444
3744.7225908543496 81.6956760528246 20471.38124948161
3744.7627043777693 423.04897598439163 21750.863429473204
3744.802818330892 522.4432329979044 21402.917220524403
3744.8429327137096 538.157542241107 20021.88226593705
3744.88304752624 477.7098790045074 20897.073350868563
3744.9231627684803 219.58365431229078 21494.42198602545
3744.9632784404293 291.2546162063167 20412.89346899114
3745.0033945421046 174.49319584066808 23200.522844212803
3745.043511073504 296.12562378597755 23986.550445516375
3745.0836280346257 242.0888421301967 21002.766072928018
3745.1237454254874 253.07670729581557 21105.686341907796
3745.163863246081 360.6292796475546 23530.29361929405
3745.2039814964232 420.81096776819817 21083.779918329434
3745.2441001765133 35.75555303378777 20653.965350979324
3745.2842192863486 50.54392664438033 21159.39659213
3745.3243388259466 -41.846872862538284 20751.845751980174
3745.3644587953063 116.37347272611791 23584.03976259012
3745.4045791944245 272.9546832862026 24999.95682885221
3745.44470002332 456.87422255798396 22799.919421669696
3745.484821281984 561.784101291857 22481.21975023735
3745.5249429704336 154.47094292307548 24044.309343283643
3745.5650650886673 84.50321956215784 22622.079189383807
3745.6051876366832 408.85557101929487 21309.073989301087
3745.6453106144995 438.35426833652184 19752.49107992894
3745.6854340221066 468.2322922062142 19883.85022356716
3745.725557859523 526.1877805044084 21751.474830079194
3745.7656821267465 523.1428797206872 19954.998181530656
3745.805806823775 343.18176283361737 25116.749344242195
3745.845931950627 39.07412118035601 25980.030982047378
3745.8860575072995 496.3637499181523 24417.06595717727
3745.926183493791 471.43805520906085 21005.136708206297
3745.9663099101194 102.1864656795179 24488.409802661317
3746.006436756276 -31.227764957724798 24865.552337315225
3746.046564032278 236.9104053088738 23827.59558638063
3746.0866917381245 426.5365983132118 20376.661035108034
3746.126819873813 563.9601801692144 24822.726238433617
3746.166948439361 311.2827769018682 20743.900677281985
3746.2070774347603 440.34140113238 21978.058274578245
3746.2472068600287 138.68210701495832 23587.987022246478
3746.287336715164 238.9685862253682 22118.461235511175
3746.3274670001642 194.51610594541302 22576.09522338478
3746.3675977150474 113.3491447219171 22428.918658057155
3746.4077288598114 299.97940064508566 20940.792020380242
3746.447860434454 337.49349120512016 21024.08098899252
3746.4879924389934 398.31043963080435 20075.20198697539
3746.528124873421 252.71550295505108 21529.13969142377
3746.568257737754 410.9346321273147 20463.414730993693
3746.6083910319912 315.0348379958841 21298.60617547938
3746.64852475613 509.10805174871257 20106.639150009865
3746.6886589101887 413.4268246785475 20547.113754480182
3746.728793494158 431.7954979136227 20628.77009129805
3746.7689285080564 99.46766968902364 21297.408281028136
3746.809063951882 284.99348171681436 21113.64527639666
3746.849199825632 261.2641298523589 19431.346541004215
3746.8893361293244 603.1549000727904 17044.72053012483
3746.929472862958 80.1815748278107 19113.270845091585
3746.96961002653 137.24316779169442 17196.231029547554
3747.009747620059 143.49705837598324 16866.965888530307
3747.0498856435356 134.64842137737102 19687.723190231798
3747.0900240969777 239.96868816626943 17945.5287050312
3747.130162980384 257.62504437102825 19120.431452981564
3747.1703022937513 262.84999317236003 19019.509818217353
3747.2104420370983 536.845692664977 17030.734668630324
3747.2505822104163 463.0390941419503 18814.578676703433
3747.2907228137233 324.00484565512505 20281.91393532532
3747.330863847017 412.6541013553772 19111.812145873824
3747.371005310295 139.92101461971035 22446.672177172597
3747.411147203576 434.7522343110505 22599.896737944568
3747.451289526857 302.63668230485735 23560.584031897786
3747.4914322801374 540.5738878388624 21504.7285920741
3747.5315754634335 537.3905070603793 22276.661329719554
3747.5717190767377 450.6238843559226 20565.5596420637
3747.6118631200675 532.4111626150067 23130.86100805564
3747.6520075934204 575.2412250922395 22199.758296653574
3747.692152496795 794.1069351654686 19019.943409468564
3747.7322978302095 417.0626824057861 19795.499542869195
3747.7724435936543 291.9526913291974 20810.709044427484
3747.812589787148 323.6358223856932 21233.255171875444
3747.8527364106885 377.5702565061535 23523.800955824816
3747.8928834642734 517.6859897966385 22430.31972883597
3747.9330309479205 530.6689643309396 21539.775300797326
3747.973178861628 326.93479267654413 19635.350855508732
3748.0133272053945 331.1012379901535 20803.83595157853
3748.0534759792367 130.82403317408458 20668.896616785973
3748.0936251831467 238.591866885131 19930.210796306153
3748.1337748171422 464.9466569507887 20316.411397870314
3748.1739248812214 556.6990477331436 20323.632541668132
3748.214075375382 573.6858746024778 19351.753669616748
3748.2542262996417 312.5325686450581 22271.894147920302
3748.294377653992 445.2258035611582 19696.181254965428
3748.3345294384508 519.8036016125005 19656.68196047022
3748.3746816530165 553.4867577450347 20116.230341819246
3748.4148342976864 501.0179676174631 19687.900620970187
3748.4549873724786 290.8932596481546 21482.954659171195
3748.4951408773913 297.3180590615897 21945.990199298012
3748.5352948124223 234.5966768978606 21607.29851882886
3748.5754491775892 117.75577215744016 20008.040014253525
3748.615603972884 208.4739007215036 21169.412099175028
3748.6557591983237 386.59885030977995 19308.830055618975
3748.695914853907 277.5296039608505 18945.3635276173
3748.736070939632 298.0418724688768 19787.21066703327
3748.7762274555157 433.40546399916826 20874.220847315733
3748.8163844015503 203.40054193142757 23132.984458784074
3748.856541777753 275.0939830589421 21143.99304732411
3748.8966995841224 359.79215775903486 19523.479513397175
3748.9368578206563 149.56348439726335 19127.04971171256
3748.977016487372 300.41527610548525 20501.165639761424
3749.0171755842684 237.17691717364522 20250.620593284777
3749.0573351113426 181.02520623138196 19809.795970776184
3749.097495068613 271.7568753402586 17366.324883962083
3749.137655456071 74.99862961208879 16731.96637614411
3749.177816273734 78.42982323411186 17394.947570313405
3749.2179775216005 185.7078259547489 17022.738042753434
3749.258139199668 135.03316177094885 18182.39958562262
3749.298301307955 177.37052175522368 18987.6736412966
3749.338463846452 223.10459283301773 18124.574458188206
3749.378626815178 322.4045574085313 19629.9713721493
3749.41879021413 182.44579845774044 20114.42478601339
3749.4589540433058 59.5479810421348 19057.34628666564
3749.499118302724 -177.23169840714178 19996.44088385098
3749.5392829923826 -146.98796411980848 19249.33006436112
3749.5794481122794 -15.575677779376871 18600.455143821266
3749.619613662432 122.2707217780115 21161.203864995772
3749.659779642832 248.99593295169987 20213.95085744915
3749.699946053497 135.74285296415772 19451.31596684639
3749.7401128944252 234.35621682891755 20630.215293651567
3749.780280165615 376.9098745694749 21906.731536990348
3749.820447867083 313.2507982423263 21490.266680281693
3749.860615998822 165.59032372666928 22036.847912451805
3749.9007845608494 297.31588286207545 20528.43882128791
3749.9409535531627 248.23383591497003 22083.580396495556
3749.98112297576 197.60846367608698 22457.950452690042
3750.0212928286596 333.6359173965488 22220.366538338567
3750.0614631118597 218.31098353947792 22987.98969901887
3750.101633825357 240.60406858804774 22000.783820001507
3750.1418049691706 261.84524157447345 20946.11565693606
3750.1819765432915 206.1515293069144 22128.123908155583
3750.2221485477376 271.4219891254477 23129.635674931615
3750.262320982507 255.79219590738947 23040.00397604799
3750.302493847597 487.0772753363953 19199.76401043774
3750.342667143026 725.5717349143002 20302.866672199187
3750.3828408687923 559.4748261194103 22177.392583011653
3750.423015024893 311.6757473538397 22516.13220008516
3750.463189611347 487.7247490679307 19641.65243902797
3750.5033646281445 231.18255751432756 19556.277168622633
3750.5435400753045 189.54741883587553 19104.447254933908
3750.5837159528246 317.7645691643336 20370.73681222674
3750.623892260702 358.4751403858058 19338.64213944705
3750.664068998956 445.0088984615574 19127.392698450833
3750.704246167577 534.1131113689836 18535.887648774922
3750.7444237665827 510.5058709632091 20249.13152859721
3750.7846017959714 345.9540896543163 19330.30994479141
3750.8247802557416 289.98560204940003 20837.96772455025
3750.8649591459102 204.8827725917807 19155.290604668306
3750.905138466476 304.71175090553817 18802.1782440267
3750.9453182174366 322.0325150846758 20573.954325297927
3750.98549839881 580.5778193695442 19022.99954036192
3751.025679010587 233.27732189587832 19488.567562463966
3751.0658600527863 257.3904536112699 21237.455803954854
3751.106041525405 617.0373877630744 19415.863965878038
3751.146223428442 632.4463860063629 20473.065538807554
3751.186405761915 318.17857022798006 21558.218887757528
3751.226588525815 390.91514919022825 21438.27033525197
3751.26677172016 382.8365627591905 21079.612371905907
3751.3069553449477 422.7090817045487 22311.396242153598
3751.3471394001767 358.68421389689644 20157.12170566343
3751.387323885864 555.0880157173775 21622.349141560884
3751.4275088020086 787.9922480596414 21747.08619539889
3751.4676941486077 437.9908391662337 24704.191910178506
3751.50787992568 313.96210340002216 23179.006122288276
3751.548066133216 332.79249017145713 22974.281876014047
3751.5882527712333 157.9772029963438 22564.92015474162
3751.628439839731 250.69655354989445 23111.109294006663
3751.6686273387063 186.1561420566423 23272.126138962398
3751.7088152681777 40.0842578927575 23988.441180890877
3751.749003628136 381.7494571233661 20670.93627664881
3751.789192418599 376.9784809660738 20951.26515283114
3751.829381639565 59.99562515248962 21462.18239523673
3751.869571291032 -178.49918128598466 20282.44870579307
3751.909761373018 -24.15296965161187 21685.995308870548
3751.9499518855205 213.7725967456283 21138.79449960327
3751.9901428285375 94.91007241663323 23551.150832214
3752.0303342020875 118.6559490746262 23370.32921002636
3752.070526006161 235.56955725332696 21003.72186733784
3752.110718240777 119.56352237575102 23539.931145944327
3752.150910905932 195.97447907781066 24483.961696430997
3752.1911040016253 403.849917936617 20935.281981323224
3752.231297527874 265.1794769960233 20078.829189605534
3752.2714914846697 341.2597415190999 21332.57290960629
3752.3116858720305 323.3033204226317 22372.819689791562
3752.351880689954 569.370086101095 20145.774549834245
3752.3920759384387 781.2860985915526 19151.024218871516
3752.432271617502 564.6521037276143 20347.02219690967
3752.472467727142 373.8637106526931 21020.621186823115
3752.5126642673563 380.91195915260755 18132.93761230782
3752.5528612381636 607.2903335086518 18452.583723939537
3752.593058639555 621.9146258361004 18533.71437240271
3752.6332564715476 501.9769371299067 18135.656742618114
3752.6734547341403 240.8678007498674 18479.372360253805
3752.7136534273304 50.21644032561959 20085.927017644713
3752.7538525511363 200.8854490677034 19776.33006414218
3752.7940521055493 305.5998326688551 19973.02345121487
3752.834252090587 393.3482780988799 21727.872188921345
3752.874452506248 344.32216302403276 20976.6898518196
3752.914653352529 354.56995576998617 19238.410700523982
3752.9548546294495 58.087394107893765 20964.432175792645
3752.995056337006 114.83698023192167 19296.560669675702
3753.0352584751977 195.33834504989605 18517.70189356498
3753.0754610440417 -71.50132361403973 21671.628522081468
3753.1156640435293 -157.58012889131123 20309.358587968487
3753.155867473679 -191.69486727249392 20486.115018184064
3753.1960713344884 -53.03501299073523 21959.014937910313
3753.2362756259554 72.54202874823744 21012.226939940043
3753.276480348098 -85.8991059126158 22552.37353219918
3753.3166855009076 109.77217526101799 23858.45355715083
3753.356891084402 214.03584852685867 20605.05114196073
3753.3970970985793 164.59731463674808 33576.98930028307
3753.4373035434373 182.70766950749396 31894.7153364043
3753.477510418994 346.96565567017535 22655.15825406882
3753.517717725247 151.86733461653375 23078.172843870863
3753.5579254621953 102.51811431892678 20504.46358999619
3753.5981336298555 247.26053353480924 19288.19873571797
3753.6383422282197 131.35979877716636 21770.810661494103
3753.678551257306 106.41836933461924 21553.449752594523
3753.7187607171118 103.76118366841597 22960.865553036154
3753.758970607635 136.43704087668436 21905.613190129265
3753.799180928894 353.4643584650045 22722.195162842414
3753.83939168088 152.201279064748 21986.67108158027
3753.8796028636107 23.009572808456063 24363.028104088913
3753.919814477084 315.12495887396057 21919.13148698266
3753.9600265212985 496.91601596507934 20507.593367244663
3754.000238996271 107.30710757580478 22835.393246364885
3754.0404519020008 406.6670879076329 21909.03737147759
3754.080665238485 389.94551020514814 19511.230624254906
3754.1208790057412 278.7427112207072 20576.91257505819
3754.161093203762 297.44119199851974 21398.30746058065
3754.201307832564 18.068295482840906 23451.858475740843
3754.241522892146 115.37128852505242 22422.227976538506
3754.2817383825054 100.8100191177501 21523.254062320222
3754.3219543036603 270.3589414445771 21055.115657561237
3754.362170655609 260.1313890267733 19982.233145268227
3754.4023874383493 350.0664018612781 22278.47975009696
3754.4426046518984 230.71407261237044 24418.325401273367
3754.4828222962487 231.16469644596185 21645.547042133654
3754.5230403714177 257.1845356970137 19782.08751283735
3754.5632588774033 75.31790931678889 22006.156266975857
3754.6034778142034 -142.6625888765842 23824.212168348127
3754.643697181836 305.03085446659827 20003.767822797083
3754.6839169802925 534.4605394782567 19939.513041851413
3754.7241372095905 576.9427922334481 20863.585075569663
3754.7643578697284 601.6717844898172 22532.376238578687
3754.8045789607036 662.5639927826638 21760.80752733076
3754.8448004825345 494.7943944938354 25777.10832591368
3754.8850224352195 289.39052683734513 22220.26197134303
3754.9252448187553 367.43066108947824 25118.59651646056
3754.9654676331606 369.2792664209535 22542.904008460853
3755.0056908784272 359.3255314339235 24608.592985153544
3755.045914554572 576.2793278603648 21999.98862489877
3755.0861386615934 474.4751150910505 22909.69862625102
3755.1263631994893 74.18960981346109 26650.42045056896
3755.166588168278 285.01225784787067 29798.26333731596
3755.20681356795 481.6333946772853 25241.439141466766
3755.247039398524 117.5465201587134 26931.518125504877
3755.287265659998 375.16581969676685 23803.233924797794
3755.3274923523695 803.2275713100076 21250.24101506224
3755.3677194756565 212.205524613472 31174.96929726299
3755.407947029857 545.0665379380403 22948.865586866814
3755.448175014969 831.6505503035226 23381.714418729494
3755.4884034310103 423.04037486283266 27880.46610262479
3755.5286322779725 656.3935230059541 23045.2000441277
3755.5688615558734 40.56134032337212 26682.290457201103
3755.6090912647105 513.1704589648637 24834.435018721837
3755.6493214044826 663.3638618799345 24590.122629425798
3755.689551975207 147.88875172543447 24976.77000120385
3755.7297829768754 415.95221130470514 24522.261425034925
3755.7700144095056 63.88506442972595 22832.698666847475
3755.8102462730953 337.49193465996785 23141.59062953101
3755.8504785676428 -42.80717064582657 22477.257936275753
3755.8907112931656 428.0599663782727 23812.626076977194
3755.930944449662 119.07907671282621 26761.33269043325
3755.9711780371304 351.20713136042207 20685.810023179827
3756.0114120555877 452.2177867216176 22003.09719589825
3756.051646505026 85.03930424741407 23639.33616493198
3756.091881385463 511.3429280168944 21540.274816214864
3756.1321166968964 431.4799507208804 21817.608197924357
3756.1723524393246 322.9222547829486 25119.13160665403
3756.212588612765 338.50888031453826 21792.93683616792
3756.2528252172096 94.53039616076299 20226.12953493182
3756.2930622526756 373.35633293768143 23000.9171879822
3756.3332997191615 493.0231975306274 25682.447451721582
3756.373537616665 203.25531983206545 25897.517257291383
3756.4137759452046 255.87196683777321 22970.503854632934
3756.4540147047774 349.3997014096543 24497.385083755584
3756.4942538953815 314.5734957440655 23618.868288685233
3756.534493517035 89.18097341959836 24992.527151039543
3756.5747335697297 473.1925857889087 23831.35362261618
3756.614974053483 306.891995923624 25109.68524376822
3756.655214968293 283.4099002388192 27423.35533367311
3756.6954563141576 311.5399077299114 24998.41585764675
3756.7356980910945 229.44308882310935 24486.190265471876
3756.775940299095 478.0317418037886 23684.788098938316
3756.816182938178 307.6146517193028 23864.745730150575
3756.8564260083403 244.37306780987328 27563.34499023474
3756.8966695095805 231.655934664432 27624.08881099951
3756.936913441916 448.2406481217236 25274.07879765796
3756.9771578053455 349.0085924648512 24162.943604350774
3757.0174025998663 221.95340949491288 26108.914585946655
3757.0576478254966 106.49774954808048 26285.377515956847
3757.097893482228 113.47961056404914 24854.39713854838
3757.138139570078 -80.90512968323971 29796.0145265608
3757.1783860890446 190.30968527586458 29614.132793393375
3757.2186330391255 668.854716089116 26391.34122806967
3757.258880420339 -111.70126731403656 24776.013631654132
3757.299128232677 116.55943532176178 25363.910079921367
3757.3393764761568 355.6004719105059 24599.563763447455
3757.3796251507756 432.214328807554 24837.6124159485
3757.4198742565327 194.22868693176682 26674.69988532571
3757.4601237934453 19.621077260084355 27389.915847513246
3757.5003737615116 341.5494880879224 25736.624386770345
3757.5406241607297 561.6715009798085 21838.664748844807
3757.580874991117 637.8700224486444 22080.975690656287
3757.6211262526654 738.8129463407095 21143.37960172111
3757.6613779453924 353.393351034047 23387.1470571172
3757.7016300692962 138.17310896304508 25318.030159804257
3757.7418826243743 421.37552427465107 21766.064932688674
3757.7821356106456 232.63242179172232 23460.58769517011
3757.8223890281006 144.30048810708138 23383.021289501994
3757.8626428767575 133.34590745456333 23457.799410625932
3757.902897156614 534.8148137690091 21571.158236461437
3757.9431518676683 327.11552775084164 24422.423969219595
3757.9834070099387 237.86871701409032 21423.13908332027
3758.0236625834223 426.2791447896405 21613.01586655702
3758.0639185881178 374.36642588041485 24167.07129222655
3758.104175024043 436.85847256734706 22729.42192555137
3758.1444318911886 35.70919622712972 24470.20465616635
3758.1846891895734 228.83367185115733 25614.692704302874
3758.2249469191947 140.55527146168268 27424.350685447844
3758.265205080051 245.7977294065805 22031.983318378083
3758.30546367216 373.4593869073749 23426.539502854033
3758.345722695513 307.9825833066549 25312.681998612996
3758.3859821501273 610.0714393063136 23771.369648576656
3758.4262420360023 502.07796850152215 24169.369667638803
3758.4665023531347 70.91168551909621 30818.62419363762
3758.5067631015427 450.28953340055006 27529.117957879364
3758.547024281225 154.1334484004191 28233.321213178915
3758.5872858921784 90.26583551132721 28079.077800590632
3758.6275479344217 448.013550887156 26735.651847734105
3758.667810407946 511.0488768438617 25170.035001519605
3758.708073312769 165.3709578948766 26369.82554550921
3758.7483366488887 244.13766776984124 24910.667662246935
3758.7886004163033 570.897281188881 27213.612785534595
3758.828864615031 485.36535359438034 24187.665838637822
3758.869129245062 318.80023555009416 27490.295446565666
3758.909394306416 432.7783497119401 27176.362978299
3758.949659799089 281.86846627416963 28009.677113620422
3758.9899257230804 194.2512275566541 24924.098124440556
3759.0301920784073 397.3718413194839 24639.046548306298
3759.0704588650683 88.88661134956345 26545.784419416
3759.110726083061 339.3869218760886 23475.97771407089
3759.150993732403 386.2718622971241 24433.4979483232
3759.1912618130864 314.6280006500777 27233.35978013145
3759.2315303251285 311.6189537519643 23210.280528787694
3759.2717992685275 331.4578237995649 23822.17472368618
3759.3120686432817 347.8926093273049 22461.122450622308
3759.3523384494083 382.93739082392403 22560.2620820501
3759.392608686906 318.6906935869037 22833.458811777567
3759.432879355772 506.3352874747233 24309.060412211325
3759.473150456025 424.0831071565169 23246.45726988246
3759.513421987656 449.2070411970798 22079.485161678964
3759.5536939506824 516.4228038215726 24171.40863359641
3759.593966345103 472.34663809031844 24031.94480196219
3759.6342391709154 555.8642934593231 23934.751027634997
3759.674512428138 356.6220476123679 25667.67481149896
3759.714786116761 492.6181672816802 25157.700921993848
3759.7550602368033 459.8012027500215 21563.45387881753
3759.7953347882626 271.5211884092693 25342.115750712142
3759.8356097711367 230.24602479939315 27372.836495091775
3759.8758851854436 426.9247672076822 25483.086575087164
3759.916161031181 565.3078999751826 28075.298296098797
3759.956437308348 324.3228468143913 26450.936239947503
3759.9967140169615 418.6135499199202 26966.8337633552
3760.036991157013 460.77039032107166 26622.218048723225
3760.0772687285203 167.9723879861909 29731.913550192276
3760.1175467314815 23.517175414190834 25418.75806919565
3760.157825165895 184.80140839757334 25796.8185124084
3760.198104031778 368.61233496306244 30922.08775875416
3760.238383329122 395.6764382770916 28096.02836395441
3760.2786630579453 430.7516686511162 29603.966813876934
3760.3189432182457 155.44859861146654 27669.888468467518
3760.359223810021 157.82710856400254 30360.47234723106
3760.399504833289 224.13284936677556 29697.315985092093
3760.4397862880483 35.89319390933266 26467.6905161935
3760.4800681742963 477.9659999090416 28752.393489516577
3760.5203504920514 199.29631403597202 28731.89202802307
3760.5606332413045 242.7942023178432 25335.158108371732
3760.600916422073 426.03035585786967 23807.079765528906
3760.6412000343566 316.28410334951656 28622.596834460786
3760.6814840781517 219.4540773989843 26814.974035314608
3760.7217685534765 25.053581590336996 34160.91653749905
3760.762053460323 228.1742860485789 28705.778684798093
3760.802338798708 343.4692455280381 25433.618355128903
3760.842624568631 519.4320472632791 24422.637954764406
3760.8829107700885 312.0705457949016 27349.827177188
3760.923197403099 229.42144295249688 25565.91534807478
3760.9634844676607 253.87980653665315 29219.683247964247
3761.0037719637717 540.5555978849549 27780.7539664858
3761.0440598914493 344.41894175621184 29826.22952128462
3761.084348250685 57.48610852327518 29782.70074977011
3761.124637041497 0.8971346025536381 27701.717970589903
3761.164926263883 221.0375952151897 27388.89599651659
3761.205215917841 381.950259822533 27111.659515425734
3761.2455060033894 250.77316897896148 26828.894185411624
3761.285796520519 312.3961448023389 25680.83035305994
3761.3260874692473 399.4140026262892 23827.82124305292
3761.3663788495737 157.6812454896476 24832.826904217392
3761.406670661495 260.6633562159611 27762.54405239171
3761.446962905029 41.00455614064635 28244.090277438187
3761.4872555801744 41.22605839416076 28117.051200426748
3761.527548686929 467.47422905826573 29375.94521538282
3761.5678422253104 291.6276504512323 28460.108777253223
3761.6081361953106 423.16677451331543 27223.84222907384
3761.6484305969466 519.1985460077468 29126.537288336927
3761.688725430217 681.5909181065732 26371.277645391314
3761.7290206951193 524.2648838339597 25154.140942132846
3761.769316391672 63.847064625528006 26782.389247424613
3761.8096125198663 -91.16373573382572 27274.784010104337
3761.8499090797195 234.82782152637728 24289.061443262577
3761.8902060712303 -92.87147474777527 24475.048004290682
3761.9305034943964 -356.06427382522673 25749.613913319223
3761.970801349236 1.0778107674569448 24631.01891674135
3762.0110996357466 264.1126685037961 24385.37558446573
3762.0513983539263 43.21021178253975 31978.113978028457
3762.091697503793 327.4937160195639 26337.91359570118
3762.1319970853383 557.8430156783855 25993.331358328272
3762.1722970985797 760.3333038677813 25670.744765164
3762.212597543516 188.13159670858946 26494.08713916832
3762.2528984201444 325.1770005051123 29111.040346276943
3762.2931997284827 329.29179647890766 25023.30104429265
3762.333501468523 3.5122637380113977 29468.639487957753
3762.3738036402824 234.56717077386548 25500.544037816875
3762.4141062437593 91.0598348651287 26585.483630213173
3762.454409278952 548.5022621334687 25627.774537867717
3762.4947127458777 192.05235121797247 25790.2623231257
3762.535016644535 142.08231659055707 26479.13322179046
3762.5753209749214 149.80380554224246 26178.407827716994
3762.615625737055 464.4941697828087 24835.066480508325
3762.6559309309273 451.3525908061121 25118.6227271109
3762.696236556556 271.13419832017564 25365.622122555123
3762.736542613939 498.08324196471773 25336.752024875157
3762.7768491030747 214.59987551818898 27468.96843439493
3762.8171560239807 411.8037583326295 24399.309353101384
3762.8574633766484 118.5165184685668 27584.156027442223
3762.8977711610955 -237.17560857631096 28423.45354999306
3762.9380793773203 -11.254419536736902 25306.455885433224
3762.978388025321 285.23787227974196 23904.41206079908
3763.0186971051144 300.95534134366386 24800.288078541747
3763.0590066166997 201.43621490747782 26809.363923781082
3763.0993165600744 674.6196007950414 26869.691102691188
3763.1396269352567 547.6213546931266 28789.82652048869
3763.1799377422376 674.7881250573136 27441.487478125142
3763.2202489810347 406.25602947343987 29636.234804012227
3763.2605606516468 458.83609115964816 29247.174543538003
3763.3008727540714 386.8337988988488 28277.245045470136
3763.3411852883264 251.46160476037477 28527.024025160572
3763.38149825441 195.75146523351106 30236.971785305694
3763.42181165232 401.0903193291484 27033.455411201514
3763.462125482074 252.865242590297 28742.839902935124
3763.5024397436637 381.4412147000544 29062.320045463483
3763.5427544371073 384.9202026466686 29465.476790645404
3763.5830695624027 445.77170862711705 27524.364257184327
3763.623385119547 503.45103257876076 26403.86684403078
3763.6637011085595 187.35691082869621 26727.40466029679
3763.7040175294305 300.49719294027807 24754.2709891118
3763.7443343821783 72.81256701728533 23759.677895354867
3763.7846516668005 200.43048210639782 25159.29953441706
3763.824969383296 547.4572569579092 25544.236858334243
3763.8652875316816 499.46352872983044 25138.021156849874
3763.905606111956 712.618368159715 23977.259871986316
3763.945925124117 260.5189357949934 24722.269740749067
3763.9862445681824 271.4581627622973 25149.75155453649
3764.026564444144 762.6343727986873 22331.085367076183
3764.0668847520187 273.42320364829146 24721.25503140077
3764.1072054918054 125.37466334456138 25957.06665592251
3764.147526663502 239.18685385667976 25242.0723105366
3764.1878482671264 311.79843807624 25154.405936565363
3764.2281703026692 117.09996053327114 27726.63771546401
3764.2684927701494 256.12007852477484 26942.683317260642
3764.308815669564 205.39733006274668 27776.615206015314
3764.3491390009117 114.98213646768707 30858.52127625437
3764.3894627642103 417.76139141939416 28916.072635797827
3764.4297869594575 467.411212637756 29784.016001906817
3764.470111586651 574.1759145110249 29180.29786308041
3764.51043664581 313.0514371852879 29821.614533685246
3764.5507621369243 470.44521084264966 29860.956849342005
3764.5910880600127 200.14245957678065 31400.012472604096
3764.631414415073 327.19515644317227 31590.289684417134
3764.671741202103 270.92458124766006 28839.434068503513
3764.7120684211213 169.6521951745531 29228.281488522145
3764.7523960721182 264.50166460493097 28511.773506840575
3764.7927241551124 338.2256646251938 28872.740428271263
3764.8330526701016 180.41004403849243 27101.87650017581
3764.8733816170834 122.89527008022776 28127.393417325835
3764.9137109960766 314.12938476059713 26656.706433428048
3764.954040807079 -67.3724448073903 27975.863817348512
3764.9943710500875 -176.3606484946937 26730.140472022566
3765.034701725121 148.25639140722106 27330.79070969096
3765.075032832171 -21.228299463439495 28403.33461776708
3765.1153643712546 145.7493326181774 27433.1928670997
3765.1556963423704 517.4292443577007 25001.415881780424
3765.1960287455163 323.5563030561144 27757.72995473103
3765.2363615807103 441.01537299058066 25137.55825674387
3765.2766948479434 286.2439151333585 27976.906374816055
3765.317028547234 99.50688100104766 28750.844030272867
3765.357362678579 16.383819329166695 27542.231974711787
3765.3976972419778 340.3090073137549 25408.037194964927
3765.4380322374477 558.8143457361452 23498.26771104919
3765.4783676649863 323.7687481447645 24666.843333783236
3765.518703524592 41.49311734378204 26570.160890375784
3765.559039816283 198.82365684460996 26278.084312811287
3765.59937654005 332.3020267399141 25984.82762579095
3765.6397136959113 589.3506863838287 23562.866316225798
3765.680051283865 466.2116792997107 25123.565780530174
3765.7203893039086 303.9457893371421 24685.759566131175
3765.7607277560605 522.6930774621003 23659.840602205277
3765.8010666403115 531.517657342286 25047.05783531662
3765.8414059566803 120.73599467109577 26052.249095331703
